name,total_open_interest,calls_open_interest,puts_open_interest,put_call_ratio,total_volume,calls_volume,puts_volume,volume_put_call_ratio
Near-term (0-14 days),1162648.0,817677.0,344971.0,0.4218915292957977,16640.0,9940.0,6700.0,0.6740442655935613
