expiration_date,put_call_ratio
2025-03-17,1.484710868907054
2025-03-18,0.26838731443994607
2025-03-19,15.5
2025-03-21,0.8001372080309576
2025-03-28,0.4761403512575653
2025-04-04,0.7068164482352125
2025-04-25,0.5021563779336061
2025-05-30,0.670462375339982
2025-06-27,0.45227826391226766
2025-09-26,0.5325702688547485
2025-12-26,0.6981216457960644
