name,total_open_interest,calls_open_interest,puts_open_interest,put_call_ratio,total_volume,calls_volume,puts_volume,volume_put_call_ratio
Far-dated (>45 days),115367.5,77072.3,38295.2,0.4968737146808905,1059.0,736.5,322.5,0.4378818737270876
