expiration_date,strike,option_type,implied_volatility,mean_iv,deviation_pct,days_to_expiration,volume,open_interest
2025-04-02,1600.0,put,112.96,86.469,30.6364130497635,3,0.0,0.0
2025-04-25,4400.0,call,112.97,87.04333333333334,29.785930379504457,26,10.0,1815.0
2025-04-25,4400.0,put,112.97,87.04333333333334,29.785930379504457,26,0.0,0.0
2025-04-04,2600.0,call,114.45,89.28375,28.186820110042426,5,355.0,2215.0
2025-04-04,2600.0,put,114.45,89.28375,28.186820110042426,5,3.0,532.0
2025-03-31,1900.0,call,66.96,92.99523809523808,-27.996313175277788,1,877.0,1857.0
2025-03-31,1900.0,put,66.96,92.99523809523808,-27.996313175277788,1,10.0,547.0
2025-05-30,1000.0,call,88.76,69.34681818181816,27.994336765795154,61,0.0,204.0
2025-05-30,1000.0,put,88.76,69.34681818181816,27.994336765795154,61,1.0,6958.0
2025-03-31,1825.0,call,67.65,92.99523809523808,-27.254339699933418,1,793.0,674.0
2025-03-31,1825.0,put,67.65,92.99523809523808,-27.254339699933418,1,329.0,706.0
2025-09-26,12000.0,call,92.56,73.36810810810812,26.158357339148747,180,0.0,1135.0
2025-09-26,12000.0,put,92.56,73.36810810810812,26.158357339148747,180,0.0,0.0
2025-06-27,9000.0,call,103.46,82.34615384615384,25.64035497431107,89,12.0,2861.0
2025-06-27,9000.0,put,103.46,82.34615384615384,25.64035497431107,89,0.0,69.0
2025-04-25,4200.0,call,108.98,87.04333333333334,25.20200666334776,26,2.0,4759.0
2025-04-25,4200.0,put,108.98,87.04333333333334,25.20200666334776,26,0.0,0.0
2025-04-18,1400.0,call,87.16,69.62,25.19390979603561,19,0.0,0.0
2025-04-18,1400.0,put,87.16,69.62,25.19390979603561,19,2780.0,3227.0
2025-04-25,2000.0,call,65.18,87.04333333333334,-25.117757438823567,26,4682.0,10947.0
2025-04-25,2000.0,put,65.18,87.04333333333334,-25.117757438823567,26,7.0,18833.0
2025-04-25,2100.0,call,65.29,87.04333333333334,-24.991383602037295,26,291.0,5187.0
2025-04-25,2100.0,put,65.29,87.04333333333334,-24.991383602037295,26,0.0,4122.0
2025-04-25,1900.0,call,65.34,87.04333333333334,-24.933940948952625,26,1923.0,8444.0
2025-04-25,1900.0,put,65.34,87.04333333333334,-24.933940948952625,26,275.0,9710.0
2025-04-25,2200.0,call,65.37,87.04333333333334,-24.899475357101824,26,288.0,8654.0
2025-04-25,2200.0,put,65.37,87.04333333333334,-24.899475357101824,26,2.0,8480.0
2025-09-26,11000.0,call,90.93,73.36810810810812,23.936683587389755,180,0.0,1147.0
2025-09-26,11000.0,put,90.93,73.36810810810812,23.936683587389755,180,0.0,0.0
2025-04-01,2300.0,call,112.89,91.21363636363638,23.764389295858848,2,4.0,2.0
2025-04-01,2300.0,put,112.89,91.21363636363638,23.764389295858848,2,0.0,0.0
2025-04-01,1900.0,call,69.57,91.21363636363638,-23.728509493197812,2,209.0,442.0
2025-04-01,1900.0,put,69.57,91.21363636363638,-23.728509493197812,2,5.0,5.0
2025-04-01,1875.0,call,69.58,91.21363636363638,-23.717546220162472,2,266.0,324.0
2025-04-01,1875.0,put,69.58,91.21363636363638,-23.717546220162472,2,6.0,12.0
2025-04-01,1925.0,call,69.72,91.21363636363638,-23.56406039766783,2,580.0,618.0
2025-04-01,1925.0,put,69.72,91.21363636363638,-23.56406039766783,2,5.0,5.0
2025-04-01,1850.0,call,69.78,91.21363636363638,-23.498280759455838,2,180.0,238.0
2025-04-01,1850.0,put,69.78,91.21363636363638,-23.498280759455838,2,45.0,45.0
2025-03-31,1700.0,call,114.8,92.99523809523808,23.447181115264495,1,0.0,0.0
2025-03-31,1700.0,put,114.8,92.99523809523808,23.447181115264495,1,274.0,1676.0
2025-09-26,500.0,call,90.52,73.36810810810812,23.37785767437061,180,10.0,275.0
2025-09-26,500.0,put,90.52,73.36810810810812,23.37785767437061,180,201.0,6051.0
2025-04-25,1800.0,call,66.7,87.04333333333334,-23.37150078504959,26,8.0,577.0
2025-04-25,1800.0,put,66.7,87.04333333333334,-23.37150078504959,26,2607.0,20308.0
2025-04-25,2300.0,call,66.74,87.04333333333334,-23.325546662581864,26,538.0,19018.0
2025-04-25,2300.0,put,66.74,87.04333333333334,-23.325546662581864,26,1.0,2547.0
2025-04-01,1650.0,call,112.18,91.21363636363638,22.98599691035031,2,0.0,0.0
2025-04-01,1650.0,put,112.18,91.21363636363638,22.98599691035031,2,555.0,465.0
2025-06-27,2000.0,call,63.56,82.34615384615384,-22.813638486688454,89,163.0,5161.0
2025-06-27,2000.0,put,63.56,82.34615384615384,-22.813638486688454,89,2.0,11857.0
2025-06-27,2200.0,call,63.65,82.34615384615384,-22.70434376459598,89,39.0,9394.0
2025-06-27,2200.0,put,63.65,82.34615384615384,-22.70434376459598,89,1.0,12126.0
2025-06-27,1900.0,call,63.75,82.34615384615384,-22.58290518449322,89,71.0,1451.0
2025-06-27,1900.0,put,63.75,82.34615384615384,-22.58290518449322,89,112.0,5150.0
2025-12-26,11000.0,call,86.7,70.91294117647057,22.262592076448374,271,21.0,2931.0
2025-12-26,11000.0,put,86.7,70.91294117647057,22.262592076448374,271,0.0,0.0
2025-06-27,1800.0,call,64.02,82.34615384615384,-22.255021018215785,89,8970.0,9887.0
2025-06-27,1800.0,put,64.02,82.34615384615384,-22.255021018215785,89,92.0,11153.0
2025-04-25,2400.0,call,67.92,87.04333333333334,-21.969900049783632,26,841.0,5508.0
2025-04-25,2400.0,put,67.92,87.04333333333334,-21.969900049783632,26,0.0,3444.0
2025-06-27,2400.0,call,64.3,82.34615384615384,-21.914992993928067,89,29.0,4941.0
2025-06-27,2400.0,put,64.3,82.34615384615384,-21.914992993928067,89,2.0,7047.0
2025-03-31,1925.0,call,72.96,92.99523809523808,-21.54436991141379,1,231.0,1071.0
2025-03-31,1925.0,put,72.96,92.99523809523808,-21.54436991141379,1,6.0,33.0
2025-09-26,10000.0,call,89.13,73.36810810810812,21.48330153023257,180,0.0,1830.0
2025-09-26,10000.0,put,89.13,73.36810810810812,21.48330153023257,180,0.0,358.0
2025-04-01,2250.0,call,110.8,91.21363636363638,21.473065231474532,2,350.0,360.0
2025-04-01,2250.0,put,110.8,91.21363636363638,21.473065231474532,2,0.0,0.0
2025-06-27,1700.0,call,64.7,82.34615384615384,-21.429238673517037,89,314.0,694.0
2025-06-27,1700.0,put,64.7,82.34615384615384,-21.429238673517037,89,4.0,5281.0
2025-06-27,2500.0,call,64.73,82.34615384615384,-21.392807099486213,89,21.0,14262.0
2025-06-27,2500.0,put,64.73,82.34615384615384,-21.392807099486213,89,0.0,10521.0
2025-04-02,2250.0,call,104.58,86.469,20.94507858307602,3,0.0,0.0
2025-04-02,2250.0,put,104.58,86.469,20.94507858307602,3,0.0,0.0
2025-04-01,1950.0,call,72.13,91.21363636363638,-20.92191159615291,2,445.0,512.0
2025-04-01,1950.0,put,72.13,91.21363636363638,-20.92191159615291,2,7.0,7.0
2025-04-25,1700.0,call,69.0,87.04333333333334,-20.729138743154753,26,1.0,985.0
2025-04-25,1700.0,put,69.0,87.04333333333334,-20.729138743154753,26,1216.0,5184.0
2025-06-27,2600.0,call,65.3,82.34615384615384,-20.70060719290051,89,15.0,10853.0
2025-06-27,2600.0,put,65.3,82.34615384615384,-20.70060719290051,89,1.0,3520.0
2025-12-26,10000.0,call,85.48,70.91294117647057,20.542172672373788,271,4.0,1800.0
2025-12-26,10000.0,put,85.48,70.91294117647057,20.542172672373788,271,0.0,4.0
2025-06-27,8000.0,call,99.24,82.34615384615384,20.515646893974782,89,0.0,4588.0
2025-06-27,8000.0,put,99.24,82.34615384615384,20.515646893974782,89,0.0,81.0
2025-06-27,1600.0,call,65.53,82.34615384615384,-20.421298458664168,89,0.0,251.0
2025-06-27,1600.0,put,65.53,82.34615384615384,-20.421298458664168,89,83.0,1186.0
2025-04-01,1825.0,call,72.62,91.21363636363638,-20.38471121742165,2,466.0,434.0
2025-04-01,1825.0,put,72.62,91.21363636363638,-20.38471121742165,2,230.0,200.0
2025-04-01,2200.0,call,109.64,91.21363636363638,20.201325559376066,2,0.0,4.0
2025-04-01,2200.0,put,109.64,91.21363636363638,20.201325559376066,2,0.0,0.0
