expiration_date,put_call_ratio
2025-03-17,0.7469403125588402
2025-03-18,0.5202279202279202
2025-03-19,3.0
2025-03-21,0.6132191780821917
2025-03-28,0.4003747242780389
2025-04-04,4.546961994674413
2025-04-25,0.47759767661222263
2025-05-30,1.1383027198592146
2025-06-27,0.49248682400043714
2025-09-26,0.9529704635672476
2025-12-26,0.17003533222903117
