expiration_date,put_call_ratio
2025-03-17,1.8211047987428985
2025-03-18,0.2635212888377446
2025-03-19,0.07351129363449692
2025-03-21,0.8012233072218049
2025-03-28,0.47622474872016096
2025-04-04,0.7069754541672444
2025-04-25,0.5026750755911511
2025-05-30,0.6703165222435734
2025-06-27,0.45227826391226766
2025-09-26,0.5325702688547485
2025-12-26,0.6981713377062214
