name,total_open_interest,calls_open_interest,puts_open_interest,put_call_ratio,total_volume,calls_volume,puts_volume,volume_put_call_ratio
Near-term (0-14 days),33630.5,14932.2,18698.3,1.2522133376193727,3878.0,1728.1000000000001,2149.9,1.2440830970429952
