name,total_open_interest,calls_open_interest,puts_open_interest,put_call_ratio,total_volume,calls_volume,puts_volume,volume_put_call_ratio
Mid-term (15-45 days),48992.7,32817.6,16175.099999999999,0.4928788211203744,865.2,543.4000000000001,321.79999999999995,0.5921972764078025
