name,total_open_interest,calls_open_interest,puts_open_interest,put_call_ratio,total_volume,calls_volume,puts_volume,volume_put_call_ratio
Near-term (0-14 days),229294.0,90649.0,138645.0,1.5294708160045891,58304.0,27541.0,30763.0,1.1169892160778476
