expiration_date,put_call_ratio
2025-03-31,1.3687898089171975
2025-04-01,1.2333779136415743
2025-04-02,1.5376486129458389
2025-04-04,1.3707260810256299
2025-04-11,0.9154553378131415
2025-04-18,0.6889462048636699
2025-04-25,0.48443718292667426
2025-05-30,0.6036005036325672
2025-06-27,0.4576050695536053
2025-09-26,0.37235590778097977
2025-12-26,0.6934272639940502
2026-03-27,0.8928571428571429
