strike,volume,distance_pct
2200.0,2198.0,14.551712287753904
1950.0,2191.0,1.5344722550545957
1900.0,2126.0,-1.0689757514852656
2000.0,1785.0,4.137920261594457
1925.0,1260.0,0.23274825178466502
1000.0,1258.0,-47.93103986920278
1750.0,926.0,-8.87931977110485
1600.0,830.0,-16.689663790724435
1800.0,802.0,-6.275871764564989
2250.0,788.0,17.155160294293765
