expiration_date,put_call_ratio
2025-03-17,0.7474836659014656
2025-03-18,0.572347266881029
2025-03-19,0.16666666666666666
2025-03-21,0.6142767175049971
2025-03-28,0.4003638512927295
2025-04-04,4.541465183752417
2025-04-25,0.47825844126024714
2025-05-30,1.138266949485427
2025-06-27,0.4922423080933207
2025-09-26,0.9531200933112018
2025-12-26,0.17002562052252812
