name,total_open_interest,calls_open_interest,puts_open_interest,put_call_ratio,total_volume,calls_volume,puts_volume,volume_put_call_ratio
Mid-term (15-45 days),39521.1,26113.100000000002,13408.0,0.5134587620772715,736.2,585.0,151.2,0.25846153846153846
