name,total_open_interest,calls_open_interest,puts_open_interest,put_call_ratio,total_volume,calls_volume,puts_volume,volume_put_call_ratio
Near-term (0-14 days),33645.7,14931.7,18714.0,1.2533067232800015,3897.2999999999997,1728.3,2169.0,1.254990453046346
