name,total_open_interest,calls_open_interest,puts_open_interest,put_call_ratio,total_volume,calls_volume,puts_volume,volume_put_call_ratio
Far-dated (>45 days),667015.0,432096.0,234919.0,0.5436731652225432,4702.0,2616.0,2086.0,0.7974006116207951
