strike,volume,distance_pct
1800.0,29742.0,-0.8264462809917356
1700.0,11751.0,-6.336088154269973
2000.0,8204.0,10.192837465564738
1600.0,6803.0,-11.84573002754821
1750.0,6050.0,-3.581267217630854
1900.0,5123.0,4.683195592286501
1500.0,4575.0,-17.355371900826448
1400.0,3927.0,-22.865013774104685
2200.0,3334.0,21.21212121212121
1850.0,2630.0,1.9283746556473829
