name,total_open_interest,calls_open_interest,puts_open_interest,put_call_ratio,total_volume,calls_volume,puts_volume,volume_put_call_ratio
Near-term (0-14 days),207294.0,81260.0,126034.0,1.5509968003937977,54902.0,25581.0,29321.0,1.1462022594894647
