expiration_date,put_call_ratio
2025-03-17,0.7473168894746752
2025-03-18,0.5202279202279202
2025-03-19,1.5
2025-03-21,0.6132107779345488
2025-03-28,0.40037418147801684
2025-04-04,4.546961994674413
2025-04-25,0.47760416020254925
2025-05-30,1.1383027198592146
2025-06-27,0.49248682400043714
2025-09-26,0.9529704635672476
2025-12-26,0.17003533222903117
