name,total_open_interest,calls_open_interest,puts_open_interest,put_call_ratio,total_volume,calls_volume,puts_volume,volume_put_call_ratio
Near-term (0-14 days),156178.2,103158.5,53019.7,0.5139634639898796,2427.8,1673.0,754.8,0.45116557083084274
