name,total_open_interest,calls_open_interest,puts_open_interest,put_call_ratio,total_volume,calls_volume,puts_volume,volume_put_call_ratio
Mid-term (15-45 days),48698.299999999996,32670.1,16028.199999999999,0.4906076198113872,1671.1,932.4,738.7,0.7922565422565423
