name,total_open_interest,calls_open_interest,puts_open_interest,put_call_ratio,total_volume,calls_volume,puts_volume,volume_put_call_ratio
Near-term (0-14 days),1164746.0,819041.0,345705.0,0.42208509708305203,16498.0,9368.0,7130.0,0.7611016225448335
