name,total_open_interest,calls_open_interest,puts_open_interest,put_call_ratio,total_volume,calls_volume,puts_volume,volume_put_call_ratio
Mid-term (15-45 days),284050.0,169415.0,114635.0,0.6766520083817844,2346.0,1493.0,853.0,0.5713328868050904
