name,total_open_interest,calls_open_interest,puts_open_interest,put_call_ratio,total_volume,calls_volume,puts_volume,volume_put_call_ratio
Near-term (0-14 days),156417.80000000002,103314.50000000001,53103.299999999996,0.513996583248237,2678.1,1902.7999999999997,775.3,0.4074521757410133
