expiration_date,strike,option_type,implied_volatility,mean_iv,deviation_pct,days_to_expiration,volume,open_interest
2025-03-31,1600.0,call,159.81,92.68999999999998,72.4134210810228,1,3.0,1.0
2025-03-31,1600.0,put,159.81,92.68999999999998,72.4134210810228,1,1869.0,1885.0
2025-04-01,1550.0,call,140.87,91.31454545454545,54.268960436453426,2,0.0,0.0
2025-04-01,1550.0,put,140.87,91.31454545454545,54.268960436453426,2,610.0,443.0
2025-04-25,5500.0,call,133.28,87.12333333333332,52.97853617477142,26,20.0,3591.0
2025-04-25,5500.0,put,133.28,87.12333333333332,52.97853617477142,26,0.0,0.0
2025-06-27,15000.0,call,125.24,82.35230769230768,52.07831269031742,89,11.0,5248.0
2025-06-27,15000.0,put,125.24,82.35230769230768,52.07831269031742,89,0.0,1.0
2025-04-04,1400.0,call,133.9,89.36625000000001,49.83285076860671,5,0.0,0.0
2025-04-04,1400.0,put,133.9,89.36625000000001,49.83285076860671,5,605.0,3141.0
2025-06-27,14000.0,call,121.69,82.35230769230768,47.767565245007404,89,38.0,1848.0
2025-06-27,14000.0,put,121.69,82.35230769230768,47.767565245007404,89,0.0,0.0
2025-03-31,1650.0,call,136.21,92.68999999999998,46.95220627899454,1,0.0,0.0
2025-03-31,1650.0,put,136.21,92.68999999999998,46.95220627899454,1,391.0,477.0
2025-04-25,5000.0,call,127.2,87.12333333333332,45.99992348012399,26,18.0,2314.0
2025-04-25,5000.0,put,127.2,87.12333333333332,45.99992348012399,26,0.0,0.0
2025-04-02,1550.0,call,124.87,86.89200000000001,43.70713069097269,3,0.0,0.0
2025-04-02,1550.0,put,124.87,86.89200000000001,43.70713069097269,3,140.0,89.0
2025-06-27,13000.0,call,117.86,82.35230769230768,43.116815184292655,89,5.0,4457.0
2025-06-27,13000.0,put,117.86,82.35230769230768,43.116815184292655,89,0.0,0.0
2025-06-27,12000.0,call,115.43,82.35230769230768,40.16607820060158,89,0.0,1252.0
2025-06-27,12000.0,put,115.43,82.35230769230768,40.16607820060158,89,0.0,102.0
2025-04-01,1600.0,call,126.2,91.31454545454545,38.20361189096629,2,0.0,0.0
2025-04-01,1600.0,put,126.2,91.31454545454545,38.20361189096629,2,406.0,385.0
2025-06-27,11000.0,call,112.21,82.35230769230768,36.25604812344712,89,0.0,2923.0
2025-06-27,11000.0,put,112.21,82.35230769230768,36.25604812344712,89,0.0,127.0
2025-04-25,1000.0,call,116.92,87.12333333333332,34.200558595095096,26,0.0,0.0
2025-04-25,1000.0,put,116.92,87.12333333333332,34.200558595095096,26,112.0,4908.0
2025-04-25,4500.0,call,115.58,87.12333333333332,32.6625090867353,26,0.0,2131.0
2025-04-25,4500.0,put,115.58,87.12333333333332,32.6625090867353,26,0.0,720.0
2025-03-31,1850.0,call,62.92,92.68999999999998,-32.117812061711064,1,994.0,834.0
2025-03-31,1850.0,put,62.92,92.68999999999998,-32.117812061711064,1,315.0,819.0
2025-04-02,1600.0,call,114.72,86.89200000000001,32.02596326474242,3,0.0,0.0
2025-04-02,1600.0,put,114.72,86.89200000000001,32.02596326474242,3,10.0,10.0
2025-03-31,1875.0,call,63.46,92.68999999999998,-31.535224943359573,1,596.0,1453.0
2025-03-31,1875.0,put,63.46,92.68999999999998,-31.535224943359573,1,18.0,473.0
2025-06-27,10000.0,call,108.16,82.35230769230768,31.338153150628656,89,5.0,3632.0
