name,total_open_interest,calls_open_interest,puts_open_interest,put_call_ratio,total_volume,calls_volume,puts_volume,volume_put_call_ratio
Far-dated (>45 days),114989.9,76787.9,38202.0,0.4975002572019811,2602.7,1427.1000000000001,1175.6000000000001,0.823768481535982
