name,total_open_interest,calls_open_interest,puts_open_interest,put_call_ratio,total_volume,calls_volume,puts_volume,volume_put_call_ratio
Mid-term (15-45 days),283939.0,169408.0,114531.0,0.676066065357008,2974.0,2079.0,895.0,0.4304954304954305
