expiration_date,strike,option_type,implied_volatility,mean_iv,deviation_pct,days_to_expiration,volume,open_interest
2026-03-27,20000.0,call,72.91,58.27481481481482,25.114082698834373,362,0.0,0.0
2026-03-27,20000.0,put,72.91,58.27481481481482,25.114082698834373,362,0.0,0.4
2025-09-26,300000.0,call,75.58,60.442647058823525,25.04415950950099,180,0.0,1050.3
2025-09-26,300000.0,put,75.58,60.442647058823525,25.04415950950099,180,0.0,0.4
2025-06-27,250000.0,call,82.31,66.19138888888888,24.35152273080169,89,0.0,934.6
2025-06-27,250000.0,put,82.31,66.19138888888888,24.35152273080169,89,0.0,1.7
2025-06-27,90000.0,call,50.62,66.19138888888888,-23.524795521404677,89,12.4,2097.4
2025-06-27,90000.0,put,50.62,66.19138888888888,-23.524795521404677,89,5.0,652.7
2025-06-27,85000.0,call,50.63,66.19138888888888,-23.50968781605528,89,10.5,1597.9
2025-06-27,85000.0,put,50.63,66.19138888888888,-23.50968781605528,89,11.5,2364.0
2025-12-26,400000.0,call,74.45,60.376666666666665,23.309225418207923,271,0.0,240.9
2025-12-26,400000.0,put,74.45,60.376666666666665,23.309225418207923,271,0.0,0.0
2025-06-27,95000.0,call,50.77,66.19138888888888,-23.298179941163866,89,26.5,1682.0
2025-06-27,95000.0,put,50.77,66.19138888888888,-23.298179941163866,89,0.1,685.1
2025-03-31,83500.0,call,44.27,57.629999999999995,-23.18237029325003,1,10.6,8.6
2025-03-31,83500.0,put,44.27,57.629999999999995,-23.18237029325003,1,0.4,0.3
2025-03-31,84500.0,call,44.28,57.629999999999995,-23.165018219677243,1,43.8,43.7
2025-03-31,85000.0,call,44.28,57.629999999999995,-23.165018219677243,1,93.0,141.8
2025-03-31,84500.0,put,44.28,57.629999999999995,-23.165018219677243,1,0.0,0.0
2025-03-31,85000.0,put,44.28,57.629999999999995,-23.165018219677243,1,3.1,67.3
2025-06-27,80000.0,call,50.86,66.19138888888888,-23.162210593019392,89,0.0,440.9
2025-06-27,80000.0,put,50.86,66.19138888888888,-23.162210593019392,89,13.7,1848.5
2025-03-31,84000.0,call,44.29,57.629999999999995,-23.147666146104452,1,73.5,105.9
2025-03-31,84000.0,put,44.29,57.629999999999995,-23.147666146104452,1,6.6,51.0
2025-04-11,115000.0,call,68.85,55.999999999999986,22.946428571428594,12,0.6,52.0
2025-04-11,115000.0,put,68.85,55.999999999999986,22.946428571428594,12,0.0,0.0
2025-06-27,100000.0,call,51.06,66.19138888888888,-22.860056486031656,89,39.4,1879.1
2025-06-27,100000.0,put,51.06,66.19138888888888,-22.860056486031656,89,3.7,342.0
2025-03-31,86000.0,call,44.48,57.629999999999995,-22.81797674822141,1,27.1,235.4
2025-03-31,86000.0,put,44.48,57.629999999999995,-22.81797674822141,1,0.5,4.9
2025-04-11,70000.0,call,68.7,55.999999999999986,22.678571428571466,12,0.0,0.0
2025-04-11,70000.0,put,68.7,55.999999999999986,22.678571428571466,12,21.2,241.1
2025-06-27,75000.0,call,51.48,66.19138888888888,-22.225532861357422,89,0.0,443.9
2025-06-27,75000.0,put,51.48,66.19138888888888,-22.225532861357422,89,4.6,1866.9
2025-06-27,105000.0,call,51.73,66.19138888888888,-21.847840227622754,89,2.6,2306.8
2025-06-27,105000.0,put,51.73,66.19138888888888,-21.847840227622754,89,1.5,173.9
2025-06-27,240000.0,call,80.61,66.19138888888888,21.783212821405954,89,1.0,534.0
2025-06-27,240000.0,put,80.61,66.19138888888888,21.783212821405954,89,0.0,35.2
2025-04-25,86000.0,call,49.32,62.695333333333345,-21.33385791605969,26,0.9,1241.2
2025-04-25,88000.0,call,49.32,62.695333333333345,-21.33385791605969,26,1.6,1076.4
2025-04-25,90000.0,call,49.32,62.695333333333345,-21.33385791605969,26,11.3,1535.2
2025-04-25,92000.0,call,49.32,62.695333333333345,-21.33385791605969,26,18.4,1614.7
2025-04-25,86000.0,put,49.32,62.695333333333345,-21.33385791605969,26,0.0,470.8
2025-04-25,88000.0,put,49.32,62.695333333333345,-21.33385791605969,26,0.0,275.1
2025-04-25,90000.0,put,49.32,62.695333333333345,-21.33385791605969,26,0.1,671.7
2025-04-25,92000.0,put,49.32,62.695333333333345,-21.33385791605969,26,0.0,561.3
2025-04-25,94000.0,call,49.33,62.695333333333345,-21.317907765596605,26,27.2,607.8
2025-04-25,94000.0,put,49.33,62.695333333333345,-21.317907765596605,26,0.0,132.0
2025-04-25,85000.0,call,49.54,62.695333333333345,-20.982954605871797,26,5.3,1249.8
2025-04-25,85000.0,put,49.54,62.695333333333345,-20.982954605871797,26,0.7,1592.3
2025-04-25,95000.0,call,49.55,62.695333333333345,-20.967004455408713,26,9.9,1434.1
2025-04-25,95000.0,put,49.55,62.695333333333345,-20.967004455408713,26,0.0,135.5
2025-04-25,96000.0,call,49.61,62.695333333333345,-20.871303552630195,26,14.5,1556.6
2025-04-25,96000.0,put,49.61,62.695333333333345,-20.871303552630195,26,0.3,546.9
2025-05-30,50000.0,call,68.81,56.968421052631584,20.786215816703617,61,0.0,20.2
2025-05-30,50000.0,put,68.81,56.968421052631584,20.786215816703617,61,1.1,351.4
2025-06-27,110000.0,call,52.47,66.19138888888888,-20.729870031768137,89,8.6,1980.7
2025-06-27,110000.0,put,52.47,66.19138888888888,-20.729870031768137,89,0.0,70.2
2025-04-25,84000.0,call,49.73,62.695333333333345,-20.679901747073167,26,6.1,402.9
2025-04-25,84000.0,put,49.73,62.695333333333345,-20.679901747073167,26,11.8,433.9
2025-06-27,70000.0,call,52.64,66.19138888888888,-20.473039040828564,89,0.0,553.1
2025-06-27,70000.0,put,52.64,66.19138888888888,-20.473039040828564,89,22.3,2345.3
