expiration_date,put_call_ratio
2025-03-31,1.3626373626373625
2025-04-01,1.2332823844096295
2025-04-02,1.5234159779614325
2025-04-04,1.3707868907003826
2025-04-11,0.9181400332741168
2025-04-18,0.6889969784066622
2025-04-25,0.48443718292667426
2025-05-30,0.6036005036325672
2025-06-27,0.4576050695536053
2025-09-26,0.37235590778097977
2025-12-26,0.6934272639940502
2026-03-27,0.8928571428571429
