name,total_open_interest,calls_open_interest,puts_open_interest,put_call_ratio,total_volume,calls_volume,puts_volume,volume_put_call_ratio
Far-dated (>45 days),96321.6,63212.6,33109.0,0.523772159347978,470.5,341.8,128.7,0.3765359859566998
