expiration_date,put_call_ratio
2025-03-30,0.8303506087419332
2025-03-31,1.478405315614618
2025-04-01,0.7318770226537216
2025-04-04,1.3988946428370836
2025-04-11,0.9561310157266169
2025-04-18,0.7297741273100616
2025-04-25,0.48134971353719563
2025-05-30,0.6010438741072129
2025-06-27,0.45880907199806537
2025-09-26,0.37571035680155235
2025-12-26,0.6926995082034964
2026-03-27,0.7107011070110701
