strike,volume,distance_pct
87000.0,483.4,3.6656779502983787
86000.0,412.1,2.4741184336282824
90000.0,305.3,7.240356500308668
94000.0,231.9,12.006594566989053
83000.0,173.1,-1.1005601163820065
85000.0,172.6,1.2825589169581861
84000.0,172.6,0.0909994002880897
80000.0,163.7,-4.675238666392296
92000.0,120.49999999999999,9.623475533648861
88000.0,120.2,4.857237466968475
