expiration_date,put_call_ratio
2025-03-31,1.115917640071273
2025-04-01,2.91645760160562
2025-04-02,0.7442719881744272
2025-04-04,1.7655424696645254
2025-04-11,0.825543051557184
2025-04-18,1.3404442213577614
2025-04-25,0.6485544814975862
2025-05-30,1.0561421994181919
2025-06-27,0.493925108795573
2025-09-26,0.8403615504953937
2025-12-26,0.19962489215649498
2026-03-27,1.351728320194057
