strike,volume,distance_pct
80000.0,608.3000000000001,-3.4408491315168273
78000.0,527.6999999999999,-5.854827903228906
86000.0,364.7,3.8010871836194107
82000.0,351.3,-1.026870359804748
76000.0,334.7,-8.268806674940986
85000.0,326.0,2.594097797763371
84000.0,224.0,1.3871084119073316
83000.0,213.9,0.18011902605129188
90000.0,212.3,8.629044727043569
87000.0,203.0,5.008076569475451
