name,total_open_interest,calls_open_interest,puts_open_interest,put_call_ratio,total_volume,calls_volume,puts_volume,volume_put_call_ratio
Far-dated (>45 days),779337.0,500615.0,278722.0,0.5567591862009728,26567.0,19940.0,6627.0,0.3323470411233701
