strike,volume,distance_pct
1700.0,13000.0,-7.662893519021441
2000.0,8961.0,8.631889977621835
1900.0,8113.0,3.200295478740743
1800.0,7361.0,-2.2312990201403484
1850.0,6576.0,0.48449822930019737
2300.0,5326.0,24.926673474265108
2200.0,4634.0,19.49507897538402
1750.0,4486.0,-4.947096269580895
1875.0,4126.0,1.8423968540204703
2500.0,3172.0,35.789862472027295
