name,total_open_interest,calls_open_interest,puts_open_interest,put_call_ratio,total_volume,calls_volume,puts_volume,volume_put_call_ratio
Near-term (0-14 days),33672.100000000006,14941.4,18730.7,1.2536107727522188,3927.999999999999,1748.8,2179.2,1.2461116193961572
