name,total_open_interest,calls_open_interest,puts_open_interest,put_call_ratio,total_volume,calls_volume,puts_volume,volume_put_call_ratio
Near-term (0-14 days),229204.0,90586.0,138618.0,1.5302364603801912,58434.0,27640.0,30794.0,1.11410998552822
