name,total_open_interest,calls_open_interest,puts_open_interest,put_call_ratio,total_volume,calls_volume,puts_volume,volume_put_call_ratio
Near-term (0-14 days),1162654.0,817681.0,344973.0,0.42189191139331844,16604.0,9907.0,6697.0,0.6759866760876149
