name,total_open_interest,calls_open_interest,puts_open_interest,put_call_ratio,total_volume,calls_volume,puts_volume,volume_put_call_ratio
Mid-term (15-45 days),39536.100000000006,26114.4,13421.7,0.5139578163771712,712.0,554.0999999999999,157.9,0.2849666125248151
