expiration_date,strike,option_type,implied_volatility,mean_iv,deviation_pct,days_to_expiration,volume,open_interest
2025-03-31,79000.0,put,73.87,57.47291666666666,28.53010475948818,1,31.4,41.8
2025-06-27,260000.0,call,84.8,66.19666666666666,28.103127045672,89,0.0,315.2
2025-06-27,260000.0,put,84.8,66.19666666666666,28.103127045672,89,0.0,0.0
2025-04-25,150000.0,call,79.59,62.70577777777779,26.926102857790863,26,0.1,244.3
2025-04-25,150000.0,put,79.59,62.70577777777779,26.926102857790863,26,0.0,8.5
2025-12-26,20000.0,call,76.15,60.375833333333325,26.126623511062675,271,0.0,9.5
2025-12-26,20000.0,put,76.15,60.375833333333325,26.126623511062675,271,0.0,118.2
2025-04-02,76000.0,call,79.01,62.68764705882352,26.037590668956284,3,0.0,0.0
2025-04-02,76000.0,put,79.01,62.68764705882352,26.037590668956284,3,3.8,3.8
2026-03-27,20000.0,call,72.94,58.2811111111111,25.15204087468783,362,0.0,0.0
2026-03-27,20000.0,put,72.94,58.2811111111111,25.15204087468783,362,0.0,0.4
2025-09-26,300000.0,call,75.59,60.446176470588235,25.05340190835795,180,0.0,1050.3
2025-09-26,300000.0,put,75.59,60.446176470588235,25.05340190835795,180,0.0,0.4
2025-06-27,250000.0,call,82.32,66.19666666666666,24.356714839619322,89,0.0,934.6
2025-06-27,250000.0,put,82.32,66.19666666666666,24.356714839619322,89,0.0,1.7
2025-06-27,85000.0,call,50.61,66.19666666666666,-23.54599929502995,89,10.5,1597.9
2025-06-27,85000.0,put,50.61,66.19666666666666,-23.54599929502995,89,11.5,2364.0
2025-06-27,90000.0,call,50.64,66.19666666666666,-23.500679792537376,89,12.4,2097.4
2025-06-27,90000.0,put,50.64,66.19666666666666,-23.500679792537376,89,5.0,652.7
2025-12-26,400000.0,call,74.48,60.375833333333325,23.360616140563987,271,0.0,240.9
2025-12-26,400000.0,put,74.48,60.375833333333325,23.360616140563987,271,0.0,0.0
2025-06-27,95000.0,call,50.77,66.19666666666666,-23.304295281736227,89,26.5,1682.0
2025-06-27,95000.0,put,50.77,66.19666666666666,-23.304295281736227,89,0.1,685.1
2025-03-31,83500.0,call,44.14,57.47291666666666,-23.198608040018843,1,10.6,8.6
2025-03-31,83500.0,put,44.14,57.47291666666666,-23.198608040018843,1,0.4,0.3
2025-06-27,80000.0,call,50.87,66.19666666666666,-23.153230273427656,89,0.0,440.9
2025-06-27,80000.0,put,50.87,66.19666666666666,-23.153230273427656,89,13.7,1848.5
2025-03-31,84500.0,call,44.23,57.47291666666666,-23.042012542139414,1,43.8,43.7
2025-03-31,85000.0,call,44.23,57.47291666666666,-23.042012542139414,1,93.0,141.8
2025-03-31,84500.0,put,44.23,57.47291666666666,-23.042012542139414,1,0.0,0.0
2025-03-31,85000.0,put,44.23,57.47291666666666,-23.042012542139414,1,3.1,67.3
2025-03-31,84000.0,call,44.24,57.47291666666666,-23.024613042375023,1,73.5,105.9
2025-03-31,84000.0,put,44.24,57.47291666666666,-23.024613042375023,1,6.6,51.0
2025-04-11,115000.0,call,68.85,56.027115384615364,22.886926316584383,12,0.6,52.0
2025-04-11,115000.0,put,68.85,56.027115384615364,22.886926316584383,12,0.0,0.0
2025-06-27,100000.0,call,51.08,66.19666666666666,-22.83599375597965,89,39.4,1879.1
2025-06-27,100000.0,put,51.08,66.19666666666666,-22.83599375597965,89,3.9,342.0
2025-03-31,86000.0,call,44.6,57.47291666666666,-22.39823105085728,1,27.1,235.4
2025-03-31,86000.0,put,44.6,57.47291666666666,-22.39823105085728,1,0.5,4.9
2025-06-27,75000.0,call,51.49,66.19666666666666,-22.216627221914482,89,0.0,443.9
2025-06-27,75000.0,put,51.49,66.19666666666666,-22.216627221914482,89,4.6,1866.9
2025-04-11,70000.0,call,68.41,56.027115384615364,22.101592292193722,12,0.0,0.0
2025-04-11,70000.0,put,68.41,56.027115384615364,22.101592292193722,12,21.2,241.1
2025-06-27,105000.0,call,51.76,66.19666666666666,-21.808751699481338,89,2.6,2306.8
2025-06-27,105000.0,put,51.76,66.19666666666666,-21.808751699481338,89,1.5,173.9
2025-06-27,240000.0,call,80.62,66.19666666666666,21.788609698373556,89,1.0,534.0
2025-06-27,240000.0,put,80.62,66.19666666666666,21.788609698373556,89,0.0,35.2
2025-04-25,86000.0,call,49.29,62.70577777777779,-21.39480324336586,26,0.9,1241.2
2025-04-25,88000.0,call,49.29,62.70577777777779,-21.39480324336586,26,1.6,1076.4
2025-04-25,90000.0,call,49.29,62.70577777777779,-21.39480324336586,26,11.3,1535.2
2025-04-25,92000.0,call,49.29,62.70577777777779,-21.39480324336586,26,18.4,1614.7
2025-04-25,86000.0,put,49.29,62.70577777777779,-21.39480324336586,26,0.0,470.8
2025-04-25,88000.0,put,49.29,62.70577777777779,-21.39480324336586,26,0.0,275.1
2025-04-25,90000.0,put,49.29,62.70577777777779,-21.39480324336586,26,0.1,671.7
2025-04-25,92000.0,put,49.29,62.70577777777779,-21.39480324336586,26,0.0,561.3
2025-04-25,94000.0,call,49.31,62.70577777777779,-21.36290825584034,26,27.2,607.8
2025-04-25,94000.0,put,49.31,62.70577777777779,-21.36290825584034,26,0.0,132.0
2025-04-25,85000.0,call,49.53,62.70577777777779,-21.012063393059666,26,5.3,1249.8
2025-04-25,85000.0,put,49.53,62.70577777777779,-21.012063393059666,26,0.7,1592.3
2025-04-25,95000.0,call,49.6,62.70577777777779,-20.90043093672036,26,9.9,1434.1
2025-04-25,95000.0,put,49.6,62.70577777777779,-20.90043093672036,26,0.0,135.5
2025-04-25,96000.0,call,49.67,62.70577777777779,-20.78879848038105,26,14.5,1556.6
2025-04-25,96000.0,put,49.67,62.70577777777779,-20.78879848038105,26,0.3,546.9
2025-05-30,50000.0,call,68.82,56.98868421052631,20.760815859104074,61,0.0,20.2
2025-05-30,50000.0,put,68.82,56.98868421052631,20.760815859104074,61,1.1,351.4
2025-06-27,110000.0,call,52.47,66.19666666666666,-20.73619014049045,89,8.6,1980.7
2025-06-27,110000.0,put,52.47,66.19666666666666,-20.73619014049045,89,0.0,70.2
2025-04-25,84000.0,call,49.73,62.70577777777779,-20.693113517804512,26,16.1,402.9
2025-04-25,84000.0,put,49.73,62.70577777777779,-20.693113517804512,26,11.8,433.9
2025-06-27,70000.0,call,52.64,66.19666666666666,-20.47937962636587,89,0.0,553.1
2025-06-27,70000.0,put,52.64,66.19666666666666,-20.47937962636587,89,22.3,2345.3
