name,total_open_interest,calls_open_interest,puts_open_interest,put_call_ratio,total_volume,calls_volume,puts_volume,volume_put_call_ratio
Far-dated (>45 days),96321.3,63213.3,33108.0,0.5237505398389263,460.40000000000003,330.79999999999995,129.6,0.39177750906892383
