expiration_date,put_call_ratio
2025-03-17,1.8167488870172062
2025-03-18,0.25091024220357766
2025-03-19,0.07856567284448025
2025-03-21,0.8017169313870491
2025-03-28,0.47614088210081174
2025-04-04,0.70699577064411
2025-04-25,0.5026506278016
2025-05-30,0.6703165222435734
2025-06-27,0.4522517555183847
2025-09-26,0.5325702688547485
2025-12-26,0.6981106294175372
