name,total_open_interest,calls_open_interest,puts_open_interest,put_call_ratio,total_volume,calls_volume,puts_volume,volume_put_call_ratio
Mid-term (15-45 days),314392.0,187371.0,127021.0,0.6779117366081198,22620.0,11098.0,11522.0,1.038205081996756
