expiration_date,strike,option_type,implied_volatility,mean_iv,deviation_pct,days_to_expiration,volume,open_interest
2025-04-25,86000.0,call,49.28,62.62155555555556,-21.3050529281717,26,0.9,1241.2
2025-04-25,88000.0,call,49.28,62.62155555555556,-21.3050529281717,26,1.6,1076.4
2025-04-25,90000.0,call,49.28,62.62155555555556,-21.3050529281717,26,10.3,1536.2
2025-04-25,92000.0,call,49.28,62.62155555555556,-21.3050529281717,26,18.4,1614.7
2025-04-25,86000.0,put,49.28,62.62155555555556,-21.3050529281717,26,0.0,470.8
2025-04-25,88000.0,put,49.28,62.62155555555556,-21.3050529281717,26,0.0,275.1
2025-04-25,90000.0,put,49.28,62.62155555555556,-21.3050529281717,26,0.1,671.7
2025-04-25,92000.0,put,49.28,62.62155555555556,-21.3050529281717,26,0.0,561.3
2025-04-25,94000.0,call,49.29,62.62155555555556,-21.28908398598992,26,27.2,607.8
2025-04-25,94000.0,put,49.29,62.62155555555556,-21.28908398598992,26,0.0,132.0
2025-04-25,85000.0,call,49.4,62.62155555555556,-21.113425621990306,26,5.3,1249.8
2025-04-25,85000.0,put,49.4,62.62155555555556,-21.113425621990306,26,0.7,1592.3
2025-04-25,95000.0,call,49.53,62.62155555555556,-20.905829373627117,26,10.0,1434.1
2025-04-25,95000.0,put,49.53,62.62155555555556,-20.905829373627117,26,0.0,135.5
2025-05-30,50000.0,call,68.84,56.96947368421052,20.836643816633117,61,0.0,20.2
2025-05-30,50000.0,put,68.84,56.96947368421052,20.836643816633117,61,1.1,351.4
2025-04-25,96000.0,call,49.61,62.62155555555556,-20.778077836172855,26,14.7,1556.6
2025-04-25,96000.0,put,49.61,62.62155555555556,-20.778077836172855,26,0.3,546.9
2025-04-25,84000.0,call,49.64,62.62155555555556,-20.7301710096275,26,16.1,402.9
2025-04-25,84000.0,put,49.64,62.62155555555556,-20.7301710096275,26,11.8,433.9
2025-06-27,110000.0,call,52.5,66.19305555555555,-20.68654398959272,89,8.6,1980.7
2025-06-27,110000.0,put,52.5,66.19305555555555,-20.68654398959272,89,0.0,70.2
2025-06-27,70000.0,call,52.66,66.19305555555555,-20.444826790322914,89,0.0,553.1
2025-06-27,70000.0,put,52.66,66.19305555555555,-20.444826790322914,89,22.3,2345.3
2025-04-25,98000.0,call,50.04,62.62155555555556,-20.09141332235617,26,20.3,917.5
2025-04-25,98000.0,put,50.04,62.62155555555556,-20.09141332235617,26,1.6,620.1
