name,total_open_interest,calls_open_interest,puts_open_interest,put_call_ratio,total_volume,calls_volume,puts_volume,volume_put_call_ratio
Mid-term (15-45 days),39537.5,26115.7,13421.8,0.513936061449626,709.5,552.9000000000001,156.6,0.28323385784047744
